id,name,url,image_url,group_name,sphere_name
76,Освещение цеха вулканизации ООО «Континентал Калуга»,https://ladzavod.ru/portfolio/proizvodstvennye-ploshchadki-i-akb/osveshchenie-ceha-vulkanizacii-ooo-kontinental-kaluga,https://ladzavod.ru/storage/app/uploads/public/67a/dca/960/67adca96012fe971257085.png,Производственные площадки и АКБ,Промышленное освещение
77,Освещение территории маслоэкстракционного завода ГК «ЭФКО»,https://ladzavod.ru/portfolio/proizvodstvennye-ploshchadki-i-akb/osveshchenie-territorii-masloekstrakcionnogo-zavoda-gk-efko,https://ladzavod.ru/storage/app/uploads/public/67a/dca/aa8/67adcaaa8653b916483867.png,Производственные площадки и АКБ,Промышленное освещение
78,Модернизация освещения цехов АО «ГалоПолимер»,https://ladzavod.ru/portfolio/proizvodstvennye-ploshchadki-i-akb/modernizaciya-osveshcheniya-cehov-ao-galopolimer,https://ladzavod.ru/storage/app/uploads/public/67a/dca/c3d/67adcac3d760a523818318.png,Производственные площадки и АКБ,Промышленное освещение
79,"Освещение производственных площадей, АО «Архангельский целлюлозно-бумажный комбинат»",https://ladzavod.ru/portfolio/proizvodstvennye-ploshchadki-i-akb/osveshchenie-proizvodstvennyh-ploshchadej-ao-arhangelskij-cellyulozno-bumazhnyj-kombinat,https://ladzavod.ru/storage/app/uploads/public/67a/dca/d8a/67adcad8ac182149538812.png,Производственные площадки и АКБ,Промышленное освещение
80,Освещение сборочного цеха ООО «ТД «Курганские прицепы»,https://ladzavod.ru/portfolio/proizvodstvennye-ploshchadki-i-akb/osveshchenie-sborochnogo-ceha-ooo-td-kurganskie-pricepy,https://ladzavod.ru/storage/app/uploads/public/67a/dca/eca/67adcaeca3162228534903.png,Производственные площадки и АКБ,Промышленное освещение
81,Освещение базы по переработке металлолома ООО «Новоросметалл»,https://ladzavod.ru/portfolio/proizvodstvennye-ploshchadki-i-akb/osveshchenie-bazy-po-pererabotke-metalloloma-ooo-novorosmetall,https://ladzavod.ru/storage/app/uploads/public/67a/dcb/085/67adcb085dea7364932358.png,Производственные площадки и АКБ,Промышленное освещение
82,Модернизация освещения цеха №82 АО «ОЗНА – Измерительные системы»,https://ladzavod.ru/portfolio/proizvodstvennye-ploshchadki-i-akb/modernizaciya-osveshcheniya-ceha-82-ao-ozna-izmeritelnye-sistemy,https://ladzavod.ru/storage/app/uploads/public/67a/dcb/213/67adcb213227d979903097.png,Производственные площадки и АКБ,Промышленное освещение
83,Строительство цеха гидрометаллургической переработки жаропрочных сплавов ООО «Молирен»,https://ladzavod.ru/portfolio/proizvodstvennye-ploshchadki-i-akb/stroitelstvo-ceha-gidrometallurgicheskoj-pererabotki-zharoprochnyh-splavov-ooo-moliren,https://ladzavod.ru/storage/app/uploads/public/67a/dcb/393/67adcb3934d33134359836.png,Производственные площадки и АКБ,Промышленное освещение
84,Модернизация и освещение строящихся забойных цехов и зданий новых птичников АО «Птицефабрика «Северная»,https://ladzavod.ru/portfolio/proizvodstvennye-ploshchadki-i-akb/modernizaciya-i-osveshchenie-stroyashchihsya-zabojnyh-cehov-i-zdanij-novyh-ptichnikov-ao-pticefabrika-severnaya,https://ladzavod.ru/storage/app/uploads/public/67a/dcb/503/67adcb50304ae126297261.png,Производственные площадки и АКБ,Промышленное освещение
85,Освещение строящегося цеха и АБК ПАО «УралХимПласт»,https://ladzavod.ru/portfolio/proizvodstvennye-ploshchadki-i-akb/osveshchenie-stroyashchegosya-ceha-i-abk-pao-uralhimplast,https://ladzavod.ru/storage/app/uploads/public/67a/dcb/680/67adcb68079ed800182194.png,Производственные площадки и АКБ,Промышленное освещение
86,Замена освещения высокотемпературных цехов ООО «Медногорский медно-серный комбинат» (ООО «УГМК- Холдинг»),https://ladzavod.ru/portfolio/proizvodstvennye-ploshchadki-i-akb/zamena-osveshcheniya-vysokotemperaturnyh-cehov-ooo-mednogorskij-medno-sernyj-kombinat-ooo-ugmk-holding,https://ladzavod.ru/storage/app/uploads/public/67a/dcb/860/67adcb8600e07229092620.png,Производственные площадки и АКБ,Промышленное освещение
87,Освещение цеха АО НПК «УралВагонЗавод»,https://ladzavod.ru/portfolio/proizvodstvennye-ploshchadki-i-akb/osveshchenie-ceha-ao-npk-uralvagonzavod,https://ladzavod.ru/storage/app/uploads/public/67a/dcb/96b/67adcb96bebc2547120841.png,Производственные площадки и АКБ,Промышленное освещение
88,Модернизация освещения МУП «Водоканал»,https://ladzavod.ru/portfolio/proizvodstvennye-ploshchadki-i-akb/modernizaciya-osveshcheniya-mup-vodokanal,https://ladzavod.ru/storage/app/uploads/public/67a/dcb/a67/67adcba67aca2969132438.png,Производственные площадки и АКБ,Промышленное освещение
89,Освещение шахты «Магнезитовая» ПАО компания «Магнезит»,https://ladzavod.ru/portfolio/proizvodstvennye-ploshchadki-i-akb/osveshchenie-shahty-magnezitovaya-pao-kompaniya-magnezit,https://ladzavod.ru/storage/app/uploads/public/67a/dcb/bc8/67adcbbc8845d146383420.png,Производственные площадки и АКБ,Промышленное освещение
90,Освещение новой технологической линии производства ООО «Красноярский цемент»,https://ladzavod.ru/portfolio/proizvodstvennye-ploshchadki-i-akb/osveshchenie-novoj-tehnologicheskoj-linii-proizvodstva-ooo-krasnoyarskij-cement,https://ladzavod.ru/storage/app/uploads/public/67a/dcb/d18/67adcbd188327493999860.png,Производственные площадки и АКБ,Промышленное освещение
91,Освещение новой территории предприятия ЗАО «Омский завод инновационных технологий»,https://ladzavod.ru/portfolio/proizvodstvennye-ploshchadki-i-akb/osveshchenie-novoj-territorii-predpriyatiya-zao-omskij-zavod-innovacionnyh-tehnologij,https://ladzavod.ru/storage/app/uploads/public/67a/dcb/eca/67adcbeca97b3837625963.png,Производственные площадки и АКБ,Промышленное освещение
92,Освещение производственных площадей ОАО «Тверской вагоностроительный завод»,https://ladzavod.ru/portfolio/proizvodstvennye-ploshchadki-i-akb/osveshchenie-proizvodstvennyh-ploshchadej-oao-tverskoj-vagonostroitelnyj-zavod,https://ladzavod.ru/storage/app/uploads/public/67a/dcb/fee/67adcbfee6096599177310.png,Производственные площадки и АКБ,Промышленное освещение
93,Освещение АО «Себряковцемент»,https://ladzavod.ru/portfolio/proizvodstvennye-ploshchadki-i-akb/osveshchenie-ao-sebryakovcement,https://ladzavod.ru/storage/app/uploads/public/67a/dcc/0f9/67adcc0f9de78497794649.png,Производственные площадки и АКБ,Промышленное освещение
94,Капительный ремонт цеха по производству ПВХ и алюминиевых конструкций ООО ТД «Электрощит Оренбург»,https://ladzavod.ru/portfolio/proizvodstvennye-ploshchadki-i-akb/kapitelnyj-remont-ceha-po-proizvodstvu-pvh-i-alyuminievyh-konstrukcij-ooo-td-elektroshchit-orenburg,https://ladzavod.ru/storage/app/uploads/public/67a/dcc/218/67adcc2188cc2570034898.png,Производственные площадки и АКБ,Промышленное освещение
95,Освещение участка химводоочистки АО «РУСАЛ Урал»,https://ladzavod.ru/portfolio/proizvodstvennye-ploshchadki-i-akb/osveshchenie-uchastka-himvodoochistki-ao-rusal-ural,https://ladzavod.ru/storage/app/uploads/public/67a/dcc/3b6/67adcc3b66627756389500.png,Производственные площадки и АКБ,Промышленное освещение
96,Реконструкция промышленного освещения ПАО «Уралкалий»,https://ladzavod.ru/portfolio/proizvodstvennye-ploshchadki-i-akb/rekonstrukciya-promyshlennogo-osveshcheniya-pao-uralkalij,https://ladzavod.ru/storage/app/uploads/public/67a/dcc/4e6/67adcc4e614eb756177454.png,Производственные площадки и АКБ,Промышленное освещение
97,"Реконструкция освещения завода IKEA, ООО «ИКЕА Индастри Вятка»",https://ladzavod.ru/portfolio/proizvodstvennye-ploshchadki-i-akb/rekonstrukciya-osveshcheniya-zavoda-ikea-ooo-ikea-indastri-vyatka,https://ladzavod.ru/storage/app/uploads/public/67a/dcc/625/67adcc6257da4814271429.png,Производственные площадки и АКБ,Промышленное освещение
98,"Реконструкция Ново-Учалинского подземного рудника, АО «УЧАЛИНСКИЙ ГОК»",https://ladzavod.ru/portfolio/proizvodstvennye-ploshchadki-i-akb/rekonstrukciya-novo-uchalinskogo-podzemnogo-rudnika-ao-uchalinskij-gok,https://ladzavod.ru/storage/app/uploads/public/67a/dcc/748/67adcc748ce50826245901.png,Производственные площадки и АКБ,Промышленное освещение
99,Дежурное освещение чистых зон производства ООО «Кока-кола ЭйчБиСи Евразия»,https://ladzavod.ru/portfolio/proizvodstvennye-ploshchadki-i-akb/dezhurnoe-osveshchenie-chistyh-zon-proizvodstva-ooo-koka-kola-ejchbisi-evraziya,https://ladzavod.ru/storage/app/uploads/public/67a/dcc/882/67adcc8825b9a320544617.png,Производственные площадки и АКБ,Промышленное освещение
100,"Модернизация освещения АО «Уралэлектромедь», г. Верхняя Пышма",https://ladzavod.ru/portfolio/proizvodstvennye-ploshchadki-i-akb/modernizaciya-osveshcheniya-ao-uralelektromed-g-verhnyaya-pyshma,https://ladzavod.ru/storage/app/uploads/public/67a/dcc/9d2/67adcc9d28050242493761.png,Производственные площадки и АКБ,Промышленное освещение
101,Освещение молочного комплекса на 2200 голов,https://ladzavod.ru/portfolio/proizvodstvennye-ploshchadki-i-akb/osveshchenie-molochnogo-kompleksa-na-2200-golov,https://ladzavod.ru/storage/app/uploads/public/67a/dcc/bee/67adccbee832e248071807.png,Производственные площадки и АКБ,Промышленное освещение
102,Освещение цехов АО «360 авиационный ремонтный завод»,https://ladzavod.ru/portfolio/proizvodstvennye-ploshchadki-i-akb/osveshchenie-cehov-ao-360-aviacionnyj-remontnyj-zavod,https://ladzavod.ru/storage/app/uploads/public/67a/dcc/d1d/67adccd1d91a4796301571.png,Производственные площадки и АКБ,Промышленное освещение
103,Освещение производственных помещений и прилегающих территории ООО «Челябинский Компрессорный Завод»,https://ladzavod.ru/portfolio/proizvodstvennye-ploshchadki-i-akb/osveshchenie-proizvodstvennyh-pomeshchenij-i-prilegayushchih-territorii-ooo-chelyabinskij-kompressornyj-zavod,https://ladzavod.ru/storage/app/uploads/public/67a/dcc/e45/67adcce45f968258382477.png,Производственные площадки и АКБ,Промышленное освещение
104,Зайкинское ГЗПП (газоперерабатывающее предприятие) ПАО «Роснефть»,https://ladzavod.ru/portfolio/neftegazovyj-kompleks-i-vzryvozashchishchennoe-oborudovanie/zajkinskoe-gzpp-gazopererabatyvayushchee-predpriyatie-pao-rosneft,https://ladzavod.ru/storage/app/uploads/public/67a/dcc/ffb/67adccffb378d407301197.jpg,Нефтегазовый комплекс и взрывозащищенное оборудование,Взрывозащищенное оборудование
105,Освещение блочно-компрессорной насосной станции (БКНС-10Р). Мамонтовское месторождение,https://ladzavod.ru/portfolio/neftegazovyj-kompleks-i-vzryvozashchishchennoe-oborudovanie/osveshchenie-blochno-kompressornoj-nasosnoj-stancii-bkns-10r-mamontovskoe-mestorozhdenie,https://ladzavod.ru/storage/app/uploads/public/67a/dcd/171/67adcd1713f8b367296886.jpg,Нефтегазовый комплекс и взрывозащищенное оборудование,Взрывозащищенное оборудование
106,Обустройство Верхнесалымского месторождения. Куст скважин №700,https://ladzavod.ru/portfolio/neftegazovyj-kompleks-i-vzryvozashchishchennoe-oborudovanie/obustrojstvo-verhnesalymskogo-mestorozhdeniya-kust-skvazhin-700,https://ladzavod.ru/storage/app/uploads/public/67a/dcd/2d1/67adcd2d1875b115878375.jpg,Нефтегазовый комплекс и взрывозащищенное оборудование,Взрывозащищенное оборудование
