id,catalog_lamps_id,etm_code,oracl_code,short_box_name_wms,catalog_1c,box_name,description,comments,is_active,archived_at,created_at,updated_at
553,1838,R5001172,484373,LADLED8LS6400L,500-8-120-6-400 лира,ДО-400w IP67 56980Лм 5000К 120°,"Светильник светодиодный LAD LED R500-8-120-6-400L 400Вт 5000К IP67 230В КСС типа ""Д"" крепление на лире LADesign LADLED8LS6400L",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
554,1831,R5001316,1575530,LADLED8LS6550L,500-8-120-6-550 лира,ДО-550w IP67 74250Лм 5000К 120°,Светильник светодиодный LAD LED R500-8-120-6-550 L LADesign LADLED8LS6550L,стандарт,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
555,1840,R5001170,480984,LADLED8306400L,500-8-30-6-400 лира,ДО-400w IP67 56980Лм 5000К 30°,"Светильник светодиодный LAD LED R500-8-30-6-400L 400Вт 5000К IP67 230В КСС типа ""Г"" крепление на лире LADesign LADLED8306400L",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
556,1833,R5001314,1662398,LADLED8306550L,500-8-30-6-550 лира,ДО-550w IP67 74250Лм 5000К 30°,"Светильник светодиодный LAD LED R500-8-30-6-550L 560Вт 5000К IP67 230В КСС типа ""К"" крепление на лире LADesign LADLED8306550L",стандарт;нет фотографии,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
557,1839,R5001171,1669649,LADLED8606400L,500-8-60-6-400 лира,ДО-400w IP67 56980Лм 5000К 60°,"Светильник светодиодный LAD LED R500-8-60-6-400L 400Вт 5000К IP67 230В КСС типа ""Г"" крепление на лире LADesign LADLED8606400L",стандарт;нет фотографии,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
558,1832,R5001315,582068,LADLED8606550L,500-8-60-6-550 лира,ДО-550w IP67 74250Лм 5000К 60°,Светильник светодиодный LAD LED R500-8-60-6-550 L LADesign LADLED8606550L,,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
559,1837,R5001175,1669652,LADLED8M6400L,500-8-М-6-400 лира,ДО-400w IP67 56980Лм 5000К 60х120°,"Светильник светодиодный LAD LED R500-8-M-6-400L 400Вт 5000К IP67 230В КСС типа ""Ш"" крепление на лире LADesign LADLED8M6400L",стандарт,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
560,1830,R5001317,1669680,LADLED8M6550L,500-8-M-6-550 лира,ДО-550w IP67 74250Лм 5000К 150°х70°,"Светильник светодиодный LAD LED R500-8-M-6-550L 560Вт 5000К IP67 230В КСС типа ""Ш"" крепление на лире LADesign LADLED8M6550L",стандарт,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
561,1835,,1669650,LADLED8O6400L,,,Светильник светодиодный LAD LED R500-8-O-6-400L 400Вт 5000К IP67 230В рассеиват. опал крепление на лире LADesign LADLED8O6400L,стандарт,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
562,1828,R5001319,1669682,LADLED8O6550L,500-8-O-6-550 лира,ДО-550w IP67 74250Лм 5000К 120° О,Светильник светодиодный LAD LED R500-8-O-6-550L 560Вт 5000К IP67 230В рассеиват. опал крепление на лире LADesign LADLED8O6550L,стандарт,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
563,1836,R5001174,1669651,LADLED8W6400L,500-8-В-6-400 лира,ДО-400w IP67 56980Лм 5000К 100х15°,"Светильник светодиодный LAD LED R500-8-W-6-400L 400Вт 5000К IP67 230В КСС типа ""Ш"" крепление на лире LADesign LADLED8W6400L",стандарт;нет фотографии,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
564,1829,R5001318,1669681,LADLED8W6550L,500-8-B-6-550 лира,ДО-550w IP67 74250Лм 5000К 100°х15°,"Светильник светодиодный LAD LED R500-8-W-6-550L 560Вт 5000К IP67 230В КСС типа ""Ш"" крепление на лире LADesign LADLED8W6550L",стандарт;нет фотографии,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
565,1848,R5001320,1669683,LADLED9106650L,500-9-10-6-650 лира,ДО-650w IP67 87750Лм 5000К 10°,"Светильник светодиодный LAD LED R500-9-10-6-650L 630Вт 5000К IP67 230В КСС типа ""К"" крепление на лире LADesign LADLED9106650L",стандарт;нет фотографии,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
566,1845,R5001323,1669685,LADLED9LS6650L,500-9-120-6-650 лира,ДО-650w IP67 87750Лм 5000К 120°,"Светильник светодиодный LAD LED R500-9-120-6-650L 630Вт 5000К IP67 230В КСС типа ""Д"" крепление на лире LADesign LADLED9LS6650L",стандарт;нет фотографии,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
567,1847,R5001321,1669684,LADLED9306650L,500-9-30-6-650 лира,ДО-650w IP67 87750Лм 5000К 30°,"Светильник светодиодный LAD LED R500-9-30-6-650L 630Вт 5000К IP67 230В КСС типа ""Г"" крепление на лире LADesign LADLED9306650L",стандарт;нет фотографии,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
568,1846,R5001322,1646409,LADLED9606650L,500-9-60-6-650 лира,ДО-650w IP67 87750Лм 5000К 60°,Светильник светодиодный LAD LED R500-9-60-6-650 L LADesign LADLED9606650L,стандарт;нет фотографии,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
569,1844,R5001324,1669686,LADLED9M6650L,500-9-M-6-650 лира,ДО-650w IP67 87750Лм 5000К 150°х70°,"Светильник светодиодный LAD LED R500-9-M-6-650L 630Вт 5000К IP67 230В КСС типа ""Ш"" крепление на лире LADesign LADLED9M6650L",стандарт;нет фотографии,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
570,1842,R5001326,1669688,LADLED9O6650L,500-9-O-6-650 лира,ДО-650w IP67 87750Лм 5000К 120° О,Светильник светодиодный LAD LED R500-9-O-6-650L 630Вт 5000К IP67 230В рассеиват. опал крепление на лире LADesign LADLED9O6650L,стандарт;нет фотографии,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
571,1843,R5001325,1669687,LADLED9W6650L,500-9-B-6-650 лира,ДО-650w IP67 87750Лм 5000К 100°х15°,"Светильник светодиодный LAD LED R500-9-W-6-650L 630Вт 5000К IP67 230В КСС типа ""Ш"" крепление на лире LADesign LADLED9W6650L",стандарт,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
572,1938,R700PROM-0001,1795666,LADR71PC10750D3685L1PROM,700-1-ПК-10-750-Д36-85 лира ПРОМ,ДО-85w IP67 12674Лм CRI70 5000К 230В 10° PROM,"Cветодиодный прожектор LAD LED R700-1-PC-10-750-D36-85L1 PROM 85Вт CRI70 5000К IP67 230В КСС типа ""К"" крепление на лире LADesign LADR71PC10750D3685L1PROM",9643368;стандарт,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
573,1998,R700ST-0001,1795714,LADR71PC10750D48100L1ST,700-1-ПК-10-750-Д48-100 лира СТР,ДО-100w IP67 14579Лм CRI70 5000К 230В 10° ST,"Cветодиодный прожектор LAD LED R700-1-PC-10-750-D48-100L1 ST 100Вт CRI70 5000К IP67 230В КСС типа ""К"" крепление на лире LADesign LADR71PC10750D48100L1ST",2768732;стандарт,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
574,1914,R700HT-0001,1795690,LADR71PC10750D4850L1HT,700-1-ПК-10-750-Д48-50 лира ХТ,ДО-50w IP67 7008Лм CRI70 5000К 230В 10° HT,"Cветодиодный прожектор LAD LED R700-1-PC-10-750-D48-50L1 HT 50Вт CRI70 5000К IP67 230В КСС типа ""К"" крепление на лире LADesign LADR71PC10750D4850L1HT",3037439;стандарт,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
575,1935,R700PROM-0004,1795669,LADR71PCLS750D3685L1PROM,700-1-ПК-120-750-Д36-85 лира ПРОМ,ДО-85w IP67 10957Лм CRI70 5000К 230В 120° PROM,"Cветодиодный прожектор LAD LED R700-1-PC-120-750-D36-85L1 PROM 85Вт CRI70 5000К IP67 230В КСС типа ""Д"" крепление на лире LADesign LADR71PCLS750D3685L1PROM",882572;стандарт,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
576,1995,R700ST-0004,1795717,LADR71PCLS750D48100L1ST,700-1-PC-120-750-Д48-100 лира СТР,ДО-100w IP67 12604Лм CRI70 5000К 230В 120° ST,"Cветодиодный прожектор LAD LED R700-1-PC-120-750-D48-100L1 ST 100Вт CRI70 5000К IP67 230В КСС типа ""Д"" крепление на лире LADesign LADR71PCLS750D48100L1ST",4218787;стандарт,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
577,1911,R700HT-0004,1795693,LADR71PCLS750D4850L1HT,700-1-ПК-120-750-Д48-50 лира ХТ,ДО-50w IP67 6059Лм CRI70 5000К 230В 120° HT,"Cветодиодный прожектор LAD LED R700-1-PC-120-750-D48-50L1 HT 50Вт CRI70 5000К IP67 230В КСС типа ""Д"" крепление на лире LADesign LADR71PCLS750D4850L1HT",6593174;стандарт,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
578,1937,R700PROM-0002,1795667,LADR71PC30750D3685L1PROM,700-1-ПК-30-750-Д36-85 лира ПРОМ,ДО-85w IP67 12818Лм CRI70 5000К 230В 30° PROM,"Cветодиодный прожектор LAD LED R700-1-PC-30-750-D36-85L1 PROM 85Вт CRI70 5000К IP67 230В КСС типа ""Г"" крепление на лире LADesign LADR71PC30750D3685L1PROM",9201275;стандарт,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
579,1997,R700ST-0002,1795715,LADR71PC30750D48100L1ST,700-1-PC-30-750-Д48-100 лира СТР,ДО-100w IP67 14745Лм CRI70 5000К 230В 30° ST,"Cветодиодный прожектор LAD LED R700-1-PC-30-750-D48-100L1 ST 100Вт CRI70 5000К IP67 230В КСС типа ""Г"" крепление на лире LADesign LADR71PC30750D48100L1ST",4662528;стандарт,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
580,1913,R700HT-0002,1795691,LADR71PC30750D4850L1HT,700-1-ПК-30-750-Д48-50 лира ХТ,ДО-50w IP67 7088Лм CRI70 5000К 230В 30° HT,"Cветодиодный прожектор LAD LED R700-1-PC-30-750-D48-50L1 HT 50Вт CRI70 5000К IP67 230В КСС типа ""Г"" крепление на лире LADesign LADR71PC30750D4850L1HT",2858257;стандарт,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
581,1936,R700PROM-0003,1795668,LADR71PC60750D3685L1PROM,700-1-ПК-60-750-Д36-85 лира ПРОМ,ДО-85w IP67 12716Лм CRI70 5000К 230В 60° PROM,"Cветодиодный прожектор LAD LED R700-1-PC-60-750-D36-85L1 PROM 85Вт CRI70 5000К IP67 230В КСС типа ""Г"" крепление на лире LADesign LADR71PC60750D3685L1PROM",8313928;стандарт,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
582,1996,R700ST-0003,1795716,LADR71PC60750D48100L1ST,700-1-PC-60-750-Д48-100 лира СТР,ДО-100w IP67 14628Лм CRI70 5000К 230В 60° ST,"Cветодиодный прожектор LAD LED R700-1-PC-60-750-D48-100L1 ST 100Вт CRI70 5000К IP67 230В КСС типа ""Г"" крепление на лире LADesign LADR71PC60750D48100L1ST",8436006;стандарт,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
583,1912,R700HT-0003,1795692,LADR71PC60750D4850L1HT,700-1-ПК-60-750-Д48-50 лира ХТ,ДО-50w IP67 7031Лм CRI70 5000К 230В 60° HT,"Cветодиодный прожектор LAD LED R700-1-PC-60-750-D48-50L1 HT 50Вт CRI70 5000К IP67 230В КСС типа ""Г"" крепление на лире LADesign LADR71PC60750D4850L1HT",856672;стандарт,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
584,1962,R700ST-0037,1795750,LADR710PC10750D481000L1ST,700-10-PC-10-750-Д48-1000 лира СТР,ДО-1000w IP67 145795Лм CRI70 5000К 230В 10° ST,"Cветодиодный прожектор LAD LED R700-10-PC-10-750-D48-1000L1 ST 1000Вт CRI70 5000К IP67 230В КСС типа ""К"" крепление на лире LADesign LADR710PC10750D481000L1ST",319611;стандарт,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
585,1959,R700ST-0040,1795753,LADR710PCLS750D481000L1ST,700-10-PC-120-750-Д48-1000 лира СТР,ДО-1000w IP67 126039Лм CRI70 5000К 230В 120° ST,"Cветодиодный прожектор LAD LED R700-10-PC-120-750-D48-1000L1 ST 1000Вт CRI70 5000К IP67 230В КСС типа ""Д"" крепление на лире LADesign LADR710PCLS750D481000L1ST",483081;стандарт,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
586,1961,R700ST-0038,1795751,LADR710PC30750D481000L1ST,700-10-PC-30-750-Д48-1000 лира СТР,ДО-1000w IP67 147455Лм CRI70 5000К 230В 30° ST,"Cветодиодный прожектор LAD LED R700-10-PC-30-750-D48-1000L1 ST 1000Вт CRI70 5000К IP67 230В КСС типа ""Г"" крепление на лире LADesign LADR710PC30750D481000L1ST",6378570;стандарт,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
587,1960,R700ST-0039,1795752,LADR710PC60750D481000L1ST,700-10-PC-60-750-Д48-1000 лира СТР,ДО-1000w IP67 146281Лм CRI70 5000К 230В 60° ST,"Cветодиодный прожектор LAD LED R700-10-PC-60-750-D48-1000L1 ST 1000Вт CRI70 5000К IP67 230В КСС типа ""Г"" крепление на лире LADesign LADR710PC60750D481000L1ST",9550449;стандарт,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
588,1958,R700ST-0041,1795754,LADR712PC10750D481200L1ST,700-12-PC-10-750-Д48-1200 лира СТР,ДО-1200w IP67 174948Лм CRI70 5000К 230В 10° ST,"Cветодиодный прожектор LAD LED R700-12-PC-10-750-D48-1200L1 ST 1200Вт CRI70 5000К IP67 230В КСС типа ""К"" крепление на лире LADesign LADR712PC10750D481200L1ST",8293342;стандарт,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
589,1955,R700ST-0044,1795757,LADR712PCLS750D481200L1ST,700-12-PC-120-750-Д48-1200 лира СТР,ДО-1200w IP67 151246Лм CRI70 5000К 230В 120° ST,"Cветодиодный прожектор LAD LED R700-12-PC-120-750-D48-1200L1 ST 1200Вт CRI70 5000К IP67 230В КСС типа ""Д"" крепление на лире LADesign LADR712PCLS750D481200L1ST",1141560;стандарт,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
590,1957,R700ST-0042,1795755,LADR712PC30750D481200L1ST,700-12-PC-30-750-Д48-1200 лира СТР,ДО-1200w IP67 176945Лм CRI70 5000К 230В 30° ST,"Cветодиодный прожектор LAD LED R700-12-PC-30-750-D48-1200L1 ST 1200Вт CRI70 5000К IP67 230В КСС типа ""Г"" крепление на лире LADesign LADR712PC30750D481200L1ST",7521313;стандарт,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
591,1956,R700ST-0043,1795756,LADR712PC60750D481200L1ST,700-12-PC-60-750-Д48-1200 лира СТР,ДО-1200w IP67 175538Лм CRI70 5000К 230В 60° ST,"Cветодиодный прожектор LAD LED R700-12-PC-60-750-D48-1200L1 ST 1200Вт CRI70 5000К IP67 230В КСС типа ""Г"" крепление на лире LADesign LADR712PC60750D481200L1ST",7631583;стандарт,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
592,1954,R700ST-0045,1795758,LADR714PC10750D481400L1ST,700-14-PC-10-750-Д48-1400 лира СТР,ДО-1400w IP67 204106Лм CRI70 5000К 230В 10° ST,"Cветодиодный прожектор LAD LED R700-14-PC-10-750-D48-1400L1 ST 1400Вт CRI70 5000К IP67 230В КСС типа ""К"" крепление на лире LADesign LADR714PC10750D481400L1ST",7955847;стандарт,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
593,1951,R700ST-0048,1795761,LADR714PCLS750D481400L1ST,700-14-PC-120-750-Д48-1400 лира СТР,ДО-1400w IP67 176454Лм CRI70 5000К 230В 120° ST,"Cветодиодный прожектор LAD LED R700-14-PC-120-750-D48-1400L1 ST 1400Вт CRI70 5000К IP67 230В КСС типа ""Д"" крепление на лире LADesign LADR714PCLS750D481400L1ST",8348948;стандарт,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
594,1953,R700ST-0046,1795759,LADR714PC30750D481400L1ST,700-14-PC-30-750-Д48-1400 лира СТР,ДО-1400w IP67 206436Лм CRI70 5000К 230В 30° ST,"Cветодиодный прожектор LAD LED R700-14-PC-30-750-D48-1400L1 ST 1400Вт CRI70 5000К IP67 230В КСС типа ""Г"" крепление на лире LADesign LADR714PC30750D481400L1ST",1241947;стандарт,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
595,1952,R700ST-0047,1795760,LADR714PC60750D481400L1ST,700-14-PC-60-750-Д48-1400 лира СТР,ДО-1400w IP67 204794Лм CRI70 5000К 230В 60° ST,"Cветодиодный прожектор LAD LED R700-14-PC-60-750-D48-1400L1 ST 1400Вт CRI70 5000К IP67 230В КСС типа ""Г"" крепление на лире LADesign LADR714PC60750D481400L1ST",7605322;стандарт,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
596,1950,R700ST-0049,1795762,LADR716PC10750D481600L1ST,700-16-PC-10-750-Д48-1600 лира СТР,ДО-1600w IP67 233264Лм CRI70 5000К 230В 10° ST,"Cветодиодный прожектор LAD LED R700-16-PC-10-750-D48-1600L1 ST 1600Вт CRI70 5000К IP67 230В КСС типа ""К"" крепление на лире LADesign LADR716PC10750D481600L1ST",7389024;стандарт,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
597,1947,R700ST-0052,1795765,LADR716PCLS750D481600L1ST,700-16-PC-120-750-Д48-1600 лира СТР,ДО-1600w IP67 201662Лм CRI70 5000К 230В 120° ST,"Cветодиодный прожектор LAD LED R700-16-PC-120-750-D48-1600L1 ST 1600Вт CRI70 5000К IP67 230В КСС типа ""Д"" крепление на лире LADesign LADR716PCLS750D481600L1ST",6812838;стандарт,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
598,1949,R700ST-0050,1795763,LADR716PC30750D481600L1ST,700-16-PC-30-750-Д48-1600 лира СТР,ДО-1600w IP67 235927Лм CRI70 5000К 230В 30° ST,"Cветодиодный прожектор LAD LED R700-16-PC-30-750-D48-1600L1 ST 1600Вт CRI70 5000К IP67 230В КСС типа ""Г"" крепление на лире LADesign LADR716PC30750D481600L1ST",3305488;стандарт,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
599,1948,R700ST-0051,1795764,LADR716PC60750D481600L1ST,700-16-PC-60-750-Д48-1600 лира СТР,ДО-1600w IP67 234050Лм CRI70 5000К 230В 60° ST,"Cветодиодный прожектор LAD LED R700-16-PC-60-750-D48-1600L1 ST 1600Вт CRI70 5000К IP67 230В КСС типа ""Г"" крепление на лире LADesign LADR716PC60750D481600L1ST",8834443;стандарт,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
600,1946,R700ST-0053,1795766,LADR718PC10750D481800L1ST,700-18-PC-10-750-Д48-1800 лира СТР,ДО-1800w IP67 262431Лм CRI70 5000К 230В 10° ST,"Cветодиодный прожектор LAD LED R700-18-PC-10-750-D48-1800L1 ST 1800Вт CRI70 5000К IP67 230В КСС типа ""К"" крепление на лире LADesign LADR718PC10750D481800L1ST",2314979;стандарт,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
601,1943,R700ST-0056,1795769,LADR718PCLS750D481800L1ST,700-18-PC-120-750-Д48-1800 лира СТР,ДО-1800w IP67 226870Лм CRI70 5000К 230В 120° ST,"Cветодиодный прожектор LAD LED R700-18-PC-120-750-D48-1800L1 ST 1800Вт CRI70 5000К IP67 230В КСС типа ""Д"" крепление на лире LADesign LADR718PCLS750D481800L1ST",3510549;стандарт,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
602,1945,R700ST-0054,1795767,LADR718PC30750D481800L1ST,700-18-PC-30-750-Д48-1800 лира СТР,ДО-1800w IP67 265418Лм CRI70 5000К 230В 30° ST,"Cветодиодный прожектор LAD LED R700-18-PC-30-750-D48-1800L1 ST 1800Вт CRI70 5000К IP67 230В КСС типа ""Г"" крепление на лире LADesign LADR718PC30750D481800L1ST",328537;стандарт,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
603,1944,R700ST-0055,1795768,LADR718PC60750D481800L1ST,700-18-PC-60-750-Д48-1800 лира СТР,ДО-1800w IP67 263306Лм CRI70 5000К 230В 60° ST,"Cветодиодный прожектор LAD LED R700-18-PC-60-750-D48-1800L1 ST 1800Вт CRI70 5000К IP67 230В КСС типа ""Г"" крепление на лире LADesign LADR718PC60750D481800L1ST",4308444;стандарт,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
604,1934,R700PROM-0005,1795670,LADR72PC10750D36170L1PROM,700-2-ПК-10-750-Д36-170 лира ПРОМ,ДО-170w IP67 25348Лм CRI70 5000К 230В 10° PROM,"Cветодиодный прожектор LAD LED R700-2-PC-10-750-D36-170L1 PROM 170Вт CRI70 5000К IP67 230В КСС типа ""К"" крепление на лире LADesign LADR72PC10750D36170L1PROM",1744916;стандарт,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
605,1910,R700HT-0005,1795694,LADR72PC10750D48100L1HT,700-2-ПК-10-750-Д48-100 лира ХТ,ДО-100w IP67 14016Лм CRI70 5000К 230В 10° HT,"Cветодиодный прожектор LAD LED R700-2-PC-10-750-D48-100L1 HT 100Вт CRI70 5000К IP67 230В КСС типа ""К"" крепление на лире LADesign LADR72PC10750D48100L1HT",4732376;стандарт,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
606,1994,R700ST-0005,1795718,LADR72PC10750D48200L1ST,700-2-PC-10-750-Д48-200 лира СТР,ДО-200w IP67 29159Лм CRI70 5000К 230В 10° ST,"Cветодиодный прожектор LAD LED R700-2-PC-10-750-D48-200L1 ST 200Вт CRI70 5000К IP67 230В КСС типа ""К"" крепление на лире LADesign LADR72PC10750D48200L1ST",5078603;стандарт,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
607,1931,R700PROM-0008,1795673,LADR72PCLS750D36170L1PROM,700-2-ПК-120-750-Д36-170 лира ПРОМ,ДО-170w IP67 21913Лм CRI70 5000К 230В 120° PROM,"Cветодиодный прожектор LAD LED R700-2-PC-120-750-D36-170L1 PROM 170Вт CRI70 5000К IP67 230В КСС типа ""Д"" крепление на лире LADesign LADR72PCLS750D36170L1PROM",3010504;стандарт,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
608,1907,R700HT-0008,1795697,LADR72PCLS750D48100L1HT,700-2-ПК-120-750-Д48-100 лира ХТ,ДО-100w IP67 12117Лм CRI70 5000К 230В 120° HT,"Cветодиодный прожектор LAD LED R700-2-PC-120-750-D48-100L1 HT 100Вт CRI70 5000К IP67 230В КСС типа ""Д"" крепление на лире LADesign LADR72PCLS750D48100L1HT",3521402;стандарт,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
609,1991,R700ST-0008,1795721,LADR72PCLS750D48200L1ST,700-2-PC-120-750-Д48-200 лира СТР,ДО-200w IP67 25208Лм CRI70 5000К 230В 120° ST,"Cветодиодный прожектор LAD LED R700-2-PC-120-750-D48-200L1 ST 200Вт CRI70 5000К IP67 230В КСС типа ""Д"" крепление на лире LADesign LADR72PCLS750D48200L1ST",3103108;стандарт,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
610,1933,R700PROM-0006,1795671,LADR72PC30750D36170L1PROM,700-2-ПК-30-750-Д36-170 лира ПРОМ,ДО-170w IP67 25637Лм CRI70 5000К 230В 30° PROM,"Cветодиодный прожектор LAD LED R700-2-PC-30-750-D36-170L1 PROM 170Вт CRI70 5000К IP67 230В КСС типа ""Г"" крепление на лире LADesign LADR72PC30750D36170L1PROM",7023313;стандарт,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
611,1909,R700HT-0006,1795695,LADR72PC30750D48100L1HT,700-2-ПК-30-750-Д48-100 лира ХТ,ДО-100w IP67 14175Лм CRI70 5000К 230В 30° HT,"Cветодиодный прожектор LAD LED R700-2-PC-30-750-D48-100L1 HT 100Вт CRI70 5000К IP67 230В КСС типа ""Г"" крепление на лире LADesign LADR72PC30750D48100L1HT",3297822;стандарт,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
612,1993,R700ST-0006,1795719,LADR72PC30750D48200L1ST,700-2-PC-30-750-Д48-200 лира СТР,ДО-200w IP67 29491Лм CRI70 5000К 230В 30° ST,"Cветодиодный прожектор LAD LED R700-2-PC-30-750-D48-200L1 ST 200Вт CRI70 5000К IP67 230В КСС типа ""Г"" крепление на лире LADesign LADR72PC30750D48200L1ST",9319365;стандарт,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
613,1932,R700PROM-0007,1795672,LADR72PC60750D36170L1PROM,700-2-ПК-60-750-Д36-170 лира ПРОМ,ДО-170w IP67 25432Лм CRI70 5000К 230В 60° PROM,"Cветодиодный прожектор LAD LED R700-2-PC-60-750-D36-170L1 PROM 170Вт CRI70 5000К IP67 230В КСС типа ""Г"" крепление на лире LADesign LADR72PC60750D36170L1PROM",1952632;стандарт,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
614,1908,R700HT-0007,1795696,LADR72PC60750D48100L1HT,700-2-ПК-60-750-Д48-100 лира ХТ,ДО-100w IP67 14062Лм CRI70 5000К 230В 60° HT,"Cветодиодный прожектор LAD LED R700-2-PC-60-750-D48-100L1 HT 100Вт CRI70 5000К IP67 230В КСС типа ""Г"" крепление на лире LADesign LADR72PC60750D48100L1HT",5394013;стандарт,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
615,1992,R700ST-0007,1795720,LADR72PC60750D48200L1ST,700-2-PC-60-750-Д48-200 лира СТР,ДО-200w IP67 29256Лм CRI70 5000К 230В 60° ST,"Cветодиодный прожектор LAD LED R700-2-PC-60-750-D48-200L1 ST 200Вт CRI70 5000К IP67 230В КСС типа ""Г"" крепление на лире LADesign LADR72PC60750D48200L1ST",6962348;стандарт,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
616,1942,R700ST-0057,1795770,LADR720PC10750D482000L1ST,700-20-PC-10-750-Д48-2000 лира СТР,ДО-2000w IP67 291585Лм CRI70 5000К 230В 10° ST,"Cветодиодный прожектор LAD LED R700-20-PC-10-750-D48-2000L1 ST 2000Вт CRI70 5000К IP67 230В КСС типа ""К"" крепление на лире LADesign LADR720PC10750D482000L1ST",5852704;стандарт,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
617,1939,R700ST-0060,1795773,LADR720PCLS750D482000L1ST,700-20-PC-120-750-Д48-2000 лира СТР,ДО-2000w IP67 252079Лм CRI70 5000К 230В 120° ST,"Cветодиодный прожектор LAD LED R700-20-PC-120-750-D48-2000L1 ST 2000Вт CRI70 5000К IP67 230В КСС типа ""Д"" крепление на лире LADesign LADR720PCLS750D482000L1ST",6005010;стандарт,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
618,1941,R700ST-0058,1795771,LADR720PC30750D482000L1ST,700-20-PC-30-750-Д48-2000 лира СТР,ДО-2000w IP67 294909Лм CRI70 5000К 230В 30° ST,"Cветодиодный прожектор LAD LED R700-20-PC-30-750-D48-2000L1 ST 2000Вт CRI70 5000К IP67 230В КСС типа ""Г"" крепление на лире LADesign LADR720PC30750D482000L1ST",7666869;стандарт,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
